Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2021); ; 
Code;Libellé;Taux de pauvreté (seuil à 60% du revenu médian) 2018
02532;Moÿ-de-l'Aisne;N/A
02533;Muret-et-Crouttes;N/A
02534;Muscourt;N/A
02535;Nampcelles-la-Cour;N/A
02536;Nampteuil-sous-Muret;N/A
02537;Nanteuil-la-Fosse;N/A
02538;Nanteuil-Notre-Dame;N/A
02539;Nauroy;N/A
02540;Nesles-la-Montagne;N/A
02541;Neufchâtel-sur-Aisne;N/A
02542;Neuflieux;N/A
02543;Neuilly-Saint-Front;N/A
02544;Neuve-Maison;N/A
02545;La Neuville-Bosmont;N/A
02546;La Neuville-en-Beine;N/A
02547;La Neuville-Housset;N/A
02548;La Neuville-lès-Dorengt;N/A
02549;Neuville-Saint-Amand;N/A
02550;Neuville-sur-Ailette;N/A
02551;Neuville-sur-Margival;N/A
02552;Neuvillette;N/A
02553;Nizy-le-Comte;N/A
02554;Nogentel;N/A
02555;Nogent-l'Artaud;N/A
02556;Noircourt;N/A
02557;Noroy-sur-Ourcq;N/A
02558;Le Nouvion-en-Thiérache;21
02559;Nouvion-et-Catillon;N/A
02560;Nouvion-le-Comte;N/A
02561;Nouvion-le-Vineux;N/A
02562;Nouvron-Vingré;N/A
02563;Noyales;N/A
02564;Noyant-et-Aconin;N/A
02565;Œuilly;N/A
02566;Ognes;N/A
02567;Ohis;N/A
02568;Oigny-en-Valois;N/A
02569;Oisy;N/A
02570;Ollezy;N/A
02571;Omissy;N/A
02572;Orainville;N/A
02573;Orgeval;N/A
02574;Origny-en-Thiérache;N/A
02575;Origny-Sainte-Benoite;N/A
02576;Osly-Courtil;N/A
02577;Ostel;N/A
02578;Oulches-la-Vallée-Foulon;N/A
02579;Oulchy-la-Ville;N/A
02580;Oulchy-le-Château;N/A
02581;Paars;N/A
02582;Paissy;N/A
02583;Pancy-Courtecon;N/A
02584;Papleux;N/A
02585;Parcy-et-Tigny;N/A
02586;Parfondeval;N/A
02587;Parfondru;N/A
02588;Pargnan;N/A
02589;Pargny-Filain;N/A
02590;Pargny-la-Dhuys;N/A
02591;Pargny-les-Bois;N/A
02592;Parpeville;N/A
02593;Pasly;N/A
02594;Passy-en-Valois;N/A
02595;Passy-sur-Marne;N/A
02596;Pavant;N/A
02598;Pernant;N/A
02599;Pierremande;N/A
02600;Pierrepont;N/A
02601;Pignicourt;N/A
02602;Pinon;N/A
02604;Pithon;N/A
02605;Pleine-Selve;N/A
02606;Le Plessier-Huleu;N/A
02607;Ploisy;N/A
02608;Plomion;N/A
02609;Ployart-et-Vaurseine;N/A
02610;Pommiers;N/A
02612;Pont-Arcy;N/A
02613;Pontavert;N/A
02614;Pontru;N/A
02615;Pontruet;N/A
02616;Pont-Saint-Mard;N/A
02617;Pouilly-sur-Serre;N/A
02618;Prémont;N/A
02619;Prémontré;N/A
02620;Presles-et-Boves;N/A
02621;Presles-et-Thierny;N/A
02622;Priez;N/A
02623;Prisces;N/A
02624;Proisy;N/A
02625;Proix;N/A
02626;Prouvais;N/A
02627;Proviseux-et-Plesnoy;N/A
02628;Puiseux-en-Retz;N/A
02629;Puisieux-et-Clanlieu;N/A
02631;Quierzy;N/A
02632;Quincy-Basse;N/A
02633;Quincy-sous-le-Mont;N/A
02634;Raillimont;N/A
02635;Ramicourt;N/A
02636;Regny;N/A
02637;Remaucourt;N/A
02638;Remies;N/A
02639;Remigny;N/A
02640;Renansart;N/A
02641;Renneval;N/A
02642;Résigny;N/A
02643;Ressons-le-Long;N/A
02644;Retheuil;N/A
02645;Reuilly-Sauvigny;N/A
02647;Ribeauville;N/A
02648;Ribemont;N/A
02649;Rocourt-Saint-Martin;N/A
02650;Rocquigny;N/A
02651;Rogécourt;N/A
02652;Rogny;N/A
02653;Romeny-sur-Marne;N/A
02654;Romery;N/A
02655;Ronchères;N/A
02656;Roucy;N/A
02657;Rougeries;N/A
02658;Roupy;N/A
02659;Rouvroy;N/A
02660;Rouvroy-sur-Serre;N/A
02661;Royaucourt-et-Chailvet;N/A
02662;Rozet-Saint-Albin;N/A
02663;Rozières-sur-Crise;N/A
02664;Rozoy-Bellevalle;N/A
02665;Grand-Rozoy;N/A
02666;Rozoy-sur-Serre;N/A
02667;Saconin-et-Breuil;N/A
02668;Sains-Richaumont;N/A
02670;Saint-Algis;N/A
02671;Saint-Aubin;N/A
02672;Saint-Bandry;N/A
02673;Saint-Christophe-à-Berry;N/A
02674;Saint-Clément;N/A
02675;Sainte-Croix;N/A
02676;Saint-Erme-Outre-et-Ramecourt;N/A
02677;Saint-Eugène;N/A
02678;Sainte-Geneviève;N/A
02679;Saint-Gengoulph;N/A
02680;Saint-Gobain;N/A
02681;Saint-Gobert;N/A
02682;Saint-Mard;N/A
02683;Saint-Martin-Rivière;N/A
02684;Saint-Michel;24
02685;Saint-Nicolas-aux-Bois;N/A
02686;Saint-Paul-aux-Bois;N/A
02687;Saint-Pierre-Aigle;N/A
02688;Saint-Pierre-lès-Franqueville;N/A
02689;Saint-Pierremont;N/A
02690;Sainte-Preuve;N/A
02691;Saint-Quentin;28
02693;Saint-Rémy-Blanzy;N/A
02694;Saint-Simon;N/A
02695;Saint-Thibaut;N/A
02696;Saint-Thomas;N/A
02697;Samoussy;N/A
02698;Sancy-les-Cheminots;N/A
02699;Saponay;N/A
02701;Saulchery;N/A
02702;Savy;N/A
02703;Seboncourt;N/A
02704;Selens;N/A
02705;La Selve;N/A
02706;Septmonts;N/A
02707;Septvaux;N/A
02708;Sequehart;N/A
02709;Serain;N/A
02710;Seraucourt-le-Grand;N/A
02711;Serches;N/A
02712;Sergy;N/A
02713;Seringes-et-Nesles;N/A
02714;Sermoise;N/A
02715;Serval;N/A
02716;Servais;N/A
02717;Séry-lès-Mézières;N/A
02718;Silly-la-Poterie;N/A
02719;Sinceny;14
02720;Sissonne;N/A
02721;Sissy;N/A
02722;Soissons;29
02723;Soize;N/A
02724;Sommelans;N/A
02725;Sommeron;N/A
02726;Sommette-Eaucourt;N/A
02727;Sons-et-Ronchères;N/A
02728;Sorbais;N/A
02729;Soucy;N/A
02730;Soupir;N/A
02731;Le Sourd;N/A
02732;Surfontaine;N/A
02734;Taillefontaine;N/A
02735;Tannières;N/A
02736;Tartiers;N/A
02737;Tavaux-et-Pontséricourt;N/A
02738;Tergnier;24
02739;Terny-Sorny;N/A
02740;Thenailles;N/A
02741;Thenelles;N/A
02742;Thiernu;N/A
02743;Le Thuel;N/A
02744;Torcy-en-Valois;N/A
02745;Toulis-et-Attencourt;N/A
02746;Travecy;N/A
02747;Trefcon;N/A
02748;Trélou-sur-Marne;N/A
02749;Troësnes;N/A
02750;Trosly-Loire;N/A
02751;Trucy;N/A
02752;Tugny-et-Pont;N/A
02753;Tupigny;N/A
02754;Ugny-le-Gay;N/A
02755;Urcel;N/A
02756;Urvillers;N/A
02757;Vadencourt;N/A
02758;Vailly-sur-Aisne;17
02759;La Vallée-au-Blé;N/A
02760;La Vallée-Mulâtre;N/A
02761;Variscourt;N/A
02762;Vassens;N/A
02763;Vasseny;N/A
02764;Vassogne;N/A
02765;Vaucelles-et-Beffecourt;N/A
02766;Vaudesson;N/A
02767;Vauxrezis;N/A
02768;Vauxaillon;N/A
02769;Vaux-Andigny;N/A
02770;Vauxbuin;N/A
02772;Vaux-en-Vermandois;N/A
02773;Vauxtin;N/A
02774;Vendelles;N/A
02775;Vendeuil;N/A
02776;Vendhuile;N/A
02777;Vendières;N/A
02778;Vendresse-Beaulne;N/A
02779;Vénérolles;N/A
02780;Venizel;N/A
02781;Verdilly;N/A
02782;Le Verguier;N/A
02783;Grand-Verly;N/A
02784;Petit-Verly;N/A
02785;Vermand;N/A
02786;Verneuil-sous-Coucy;N/A
02787;Verneuil-sur-Serre;N/A
02788;Versigny;N/A
02789;Vervins;25
02790;Vesles-et-Caumont;N/A
02791;Veslud;N/A
02792;Veuilly-la-Poterie;N/A
02793;Vézaponin;N/A
02794;Vézilly;N/A
02795;Vic-sur-Aisne;N/A
02796;Vichel-Nanteuil;N/A
02797;Viel-Arcy;N/A
02798;Viels-Maisons;N/A
02799;Vierzy;N/A
02800;Viffort;N/A
02801;Vigneux-Hocquet;N/A
02802;La Ville-aux-Bois-lès-Dizy;N/A
02803;La Ville-aux-Bois-lès-Pontavert;N/A
02804;Villemontoire;N/A
02805;Villeneuve-Saint-Germain;20
02806;Villeneuve-sur-Fère;N/A
02807;Villequier-Aumont;N/A
02808;Villeret;N/A
02809;Villers-Agron-Aiguizy;N/A
02810;Villers-Cotterêts;16
02812;Villers-Hélon;N/A
02813;Villers-le-Sec;N/A
02814;Villers-lès-Guise;N/A
02815;Villers-Saint-Christophe;N/A
02816;Villers-sur-Fère;N/A
02817;Ville-Savoye;N/A
02818;Villiers-Saint-Denis;N/A
02819;Vincy-Reuil-et-Magny;N/A
02820;Viry-Noureuil;N/A
02821;Vivaise;N/A
02822;Vivières;N/A
02823;Voharies;N/A
02824;Vorges;N/A
02826;Voulpaix;N/A
02827;Voyenne;N/A
02828;Vregny;N/A
02829;Vuillery;N/A
02830;Wassigny;N/A
02831;Watigny;N/A
02832;Wiège-Faty;N/A
02833;Wimy;N/A
02834;Wissignicourt;N/A
03001;Abrest;12
03002;Agonges;N/A
03003;Ainay-le-Château;N/A
03004;Andelaroche;N/A
03005;Archignat;N/A
03006;Arfeuilles;N/A
03007;Arpheuilles-Saint-Priest;N/A
03008;Arronnes;N/A
03009;Aubigny;N/A
03010;Audes;N/A
03011;Aurouër;N/A
03012;Autry-Issards;N/A
03013;Avermes;7
03014;Avrilly;N/A
03015;Bagneux;N/A
03016;Barberier;N/A
03017;Barrais-Bussolles;N/A
03018;Bayet;N/A
03019;Beaulon;N/A
03020;Beaune-d'Allier;N/A
03021;Bègues;N/A
03022;Bellenaves;N/A
03023;Bellerive-sur-Allier;15
03024;Bert;N/A
03025;Bessay-sur-Allier;N/A
03026;Besson;N/A
03027;Bézenet;N/A
03028;Billezois;N/A
03029;Billy;N/A
03030;Biozat;N/A
03031;Bizeneuille;N/A
03032;Blomard;N/A
03033;Bost;N/A
03034;Boucé;N/A
03035;Le Bouchaud;N/A
03036;Bourbon-l'Archambault;16
03037;Braize;N/A
03038;Bransat;N/A
03039;Bresnay;N/A
03040;Bressolles;N/A
03041;Le Brethon;N/A
03042;Le Breuil;N/A
03043;Broût-Vernet;N/A
03044;Brugheas;N/A
03045;Busset;N/A
03046;Buxières-les-Mines;N/A
03047;La Celle;N/A
03048;Cérilly;N/A
03049;Cesset;N/A
03050;La Chabanne;N/A
03051;Chambérat;N/A
03052;Chamblet;N/A
03053;Chantelle;N/A
03054;Chapeau;N/A
03055;La Chapelaude;N/A
03056;La Chapelle;N/A
03057;La Chapelle-aux-Chasses;N/A
03058;Chappes;N/A
03059;Chareil-Cintrat;N/A
03060;Charmeil;N/A
03061;Charmes;N/A
03062;Charroux;N/A
03063;Chassenard;N/A
03064;Château-sur-Allier;N/A
03065;Châtel-de-Neuvre;N/A
03066;Châtel-Montagne;N/A
03067;Châtelperron;N/A
03068;Châtelus;N/A
03069;Châtillon;N/A
03070;Chavenon;N/A
03071;Chavroches;N/A
03072;Chazemais;N/A
03073;Chemilly;N/A
03074;Chevagnes;N/A
03075;Chezelle;N/A
03076;Chézy;N/A
03077;Chirat-l'Église;N/A
03078;Chouvigny;N/A
03079;Cindré;N/A
03080;Cognat-Lyonne;N/A
03081;Colombier;N/A
03082;Commentry;19
03083;Contigny;N/A
03084;Cosne-d'Allier;16
03085;Coulandon;N/A
03086;Coulanges;N/A
03087;Couleuvre;N/A
03088;Courçais;N/A
03089;Coutansouze;N/A
03090;Couzon;N/A
03091;Créchy;N/A
03092;Cressanges;N/A
03093;Creuzier-le-Neuf;N/A
03094;Creuzier-le-Vieux;7
03095;Cusset;19
03096;Deneuille-lès-Chantelle;N/A
03097;Deneuille-les-Mines;N/A
03098;Désertines;13
03099;Deux-Chaises;N/A
03100;Diou;N/A
03101;Domérat;10
03102;Dompierre-sur-Besbre;13
03103;Le Donjon;N/A
03104;Doyet;N/A
03105;Droiturier;N/A
03106;Durdat-Larequille;N/A
03107;Ébreuil;N/A
03108;Échassières;N/A
03109;Escurolles;N/A
03110;Espinasse-Vozelle;N/A
03111;Estivareilles;N/A
03112;Étroussat;N/A
03113;Ferrières-sur-Sichon;N/A
03114;La Ferté-Hauterive;N/A
03115;Fleuriel;N/A
03116;Fourilles;N/A
03117;Franchesse;N/A
03118;Gannat;17
03119;Gannay-sur-Loire;N/A
03120;Garnat-sur-Engièvre;N/A
03121;Gennetines;N/A
03122;Gipcy;N/A
03124;Gouise;N/A
03125;La Guillermie;N/A
03126;Hauterive;N/A
03127;Hérisson;N/A
03128;Huriel;12
03129;Hyds;N/A
03130;Isle-et-Bardais;N/A
03131;Isserpent;N/A
03132;Jaligny-sur-Besbre;N/A
03133;Jenzat;N/A
03134;Laféline;N/A
03135;Lalizolle;N/A
03136;Lamaids;N/A
03137;Langy;N/A
03138;Lapalisse;17
03139;Laprugne;N/A
03140;Lavault-Sainte-Anne;N/A
03141;Lavoine;N/A
03142;Lenax;N/A
03143;Lételon;N/A
03144;Liernolles;N/A
03145;Lignerolles;N/A
03146;Limoise;N/A
03147;Loddes;N/A
03148;Loriges;N/A
03149;Louchy-Montfand;N/A
03150;Louroux-Bourbonnais;N/A
03151;Louroux-de-Beaune;N/A
03152;Louroux-de-Bouble;N/A
03154;Luneau;N/A
03155;Lurcy-Lévis;N/A
03156;Lusigny;N/A
03157;Magnet;N/A
03158;Haut-Bocage;N/A
03159;Malicorne;N/A
03160;Marcenat;N/A
03161;Marcillat-en-Combraille;N/A
03162;Marigny;N/A
03163;Mariol;N/A
03164;Le Mayet-d'École;N/A
03165;Le Mayet-de-Montagne;N/A
03166;Mazerier;N/A
03167;Mazirat;N/A
03168;Meaulne-Vitray;N/A
03169;Meillard;N/A
03170;Meillers;N/A
03171;Mercy;N/A
03172;Mesples;N/A
03173;Molinet;N/A
03174;Molles;N/A
03175;Monestier;N/A
03176;Monétay-sur-Allier;N/A
03177;Monétay-sur-Loire;N/A
03178;Montaiguët-en-Forez;N/A
03179;Montaigu-le-Blin;N/A
03180;Montbeugny;N/A
03181;Montcombroux-les-Mines;N/A
03182;Monteignet-sur-l'Andelot;N/A
03183;Le Montet;N/A
03184;Montilly;N/A
03185;Montluçon;23
03186;Montmarault;N/A
03187;Montoldre;N/A
03188;Montord;N/A
03189;Montvicq;N/A
03190;Moulins;22
03191;Murat;N/A
03192;Nades;N/A
03193;Nassigny;N/A
03194;Naves;N/A
03195;Néris-les-Bains;10
03196;Neuilly-en-Donjon;N/A
03197;Neuilly-le-Réal;N/A
03198;Neure;N/A
03200;Neuvy;N/A
03201;Nizerolles;N/A
03202;Noyant-d'Allier;N/A
03203;Paray-le-Frésil;N/A
03204;Paray-sous-Briailles;N/A
03205;Périgny;N/A
03206;La Petite-Marche;N/A
03207;Pierrefitte-sur-Loire;N/A
03208;Le Pin;N/A
03209;Poëzat;N/A
03210;Pouzy-Mésangy;N/A
03211;Prémilhat;N/A
03212;Quinssaines;N/A
03213;Reugny;N/A
03214;Rocles;N/A
03215;Rongères;N/A
03216;Ronnet;N/A
03217;Saint-Angel;N/A
03218;Saint-Aubin-le-Monial;N/A
03219;Saint-Bonnet-de-Four;N/A
03220;Saint-Bonnet-de-Rochefort;N/A
03221;Saint-Bonnet-Tronçais;N/A
03222;Saint-Caprais;N/A
03223;Saint-Christophe;N/A
03224;Saint-Clément;N/A
03225;Saint-Désiré;N/A
03226;Saint-Didier-en-Donjon;N/A
03227;Saint-Didier-la-Forêt;N/A
03228;Saint-Éloy-d'Allier;N/A
03229;Saint-Ennemond;N/A
03230;Saint-Étienne-de-Vicq;N/A
03231;Saint-Fargeol;N/A
03232;Saint-Félix;N/A
03233;Saint-Genest;N/A
03234;Saint-Gérand-de-Vaux;N/A
03235;Saint-Gérand-le-Puy;N/A
03236;Saint-Germain-des-Fossés;16
03237;Saint-Germain-de-Salles;N/A
03238;Saint-Hilaire;N/A
03239;Saint-Léger-sur-Vouzance;N/A
03240;Saint-Léon;N/A
03241;Saint-Léopardin-d'Augy;N/A
03242;Saint-Loup;N/A
03243;Saint-Marcel-en-Murat;N/A
03244;Saint-Marcel-en-Marcillat;N/A
03245;Saint-Martin-des-Lais;N/A
03246;Saint-Martinien;N/A
03247;Saint-Menoux;N/A
03248;Saint-Nicolas-des-Biefs;N/A
03249;Saint-Palais;N/A
03250;Saint-Pierre-Laval;N/A
03251;Saint-Plaisir;N/A
03252;Saint-Pont;N/A
03253;Saint-Pourçain-sur-Besbre;N/A
03254;Saint-Pourçain-sur-Sioule;14
03255;Saint-Priest-d'Andelot;N/A
03256;Saint-Priest-en-Murat;N/A
03257;Saint-Prix;N/A
03258;Saint-Rémy-en-Rollat;N/A
03259;Saint-Sauvier;N/A
03260;Saint-Sornin;N/A
03261;Sainte-Thérence;N/A
03262;Saint-Victor;N/A
03263;Saint-Voir;N/A
03264;Saint-Yorre;12
03265;Saligny-sur-Roudon;N/A
03266;Sanssat;N/A
03267;Saulcet;N/A
03268;Saulzet;N/A
03269;Sauvagny;N/A
03270;Sazeret;N/A
03271;Serbannes;N/A
03272;Servilly;N/A
03273;Seuillet;N/A
03274;Sorbier;N/A
03275;Souvigny;N/A
03276;Sussat;N/A
03277;Target;N/A
03278;Taxat-Senat;N/A
03279;Teillet-Argenty;N/A
03280;Terjat;N/A
03281;Le Theil;N/A
03282;Theneuille;N/A
03283;Thiel-sur-Acolin;N/A
03284;Thionne;N/A
03285;Tortezais;N/A
03286;Toulon-sur-Allier;N/A
03287;Treban;N/A
03288;Treignat;N/A
03289;Treteau;N/A
03290;Trévol;N/A
03291;Trézelles;N/A
03292;Tronget;N/A
03293;Urçay;N/A
03294;Ussel-d'Allier;N/A
03295;Valignat;N/A
03296;Valigny;N/A
03297;Vallon-en-Sully;N/A
03298;Varennes-sur-Allier;17
03299;Varennes-sur-Tèche;N/A
03300;Vaumas;N/A
03301;Vaux;N/A
03302;Veauce;N/A
03303;Venas;N/A
03304;Vendat;N/A
03305;Verneix;N/A
03306;Le Vernet;N/A
03307;Verneuil-en-Bourbonnais;N/A
03308;Vernusse;N/A
03309;Le Veurdre;N/A
03310;Vichy;22
03311;Vicq;N/A
03312;Vieure;N/A
03313;Le Vilhain;N/A
03314;Villebret;N/A
03315;Villefranche-d'Allier;N/A
03316;Villeneuve-sur-Allier;N/A
03317;Viplaix;N/A
03319;Voussac;N/A
03320;Ygrande;N/A
03321;Yzeure;11
04001;Aiglun;N/A
04004;Allemagne-en-Provence;N/A
04005;Allons;N/A
04006;Allos;N/A
04007;Angles;N/A
04008;Annot;N/A
04009;Archail;N/A
04012;Aubenas-les-Alpes;N/A
04013;Aubignosc;N/A
04016;Authon;N/A
04017;Auzet;N/A
04018;Banon;N/A
04019;Barcelonnette;17
04020;Barles;N/A
04021;Barras;N/A
04022;Barrême;N/A
04023;Bayons;N/A
04024;Beaujeu;N/A
04025;Beauvezer;N/A
04026;Bellaffaire;N/A
04027;Bevons;N/A
04028;Beynes;N/A
04030;Blieux;N/A
04031;Bras-d'Asse;N/A
04032;Braux;N/A
04033;Ubaye-Serre-Ponçon;N/A
04034;La Brillanne;N/A
04035;Brunet;N/A
04036;Le Brusquet;N/A
04037;Le Caire;N/A
04039;Castellane;N/A
04040;Le Castellard-Mélan;N/A
04041;Le Castellet;N/A
04042;Castellet-lès-Sausses;N/A
04043;Val-de-Chalvagne;N/A
04045;Céreste;N/A
04046;Le Chaffaut-Saint-Jurson;N/A
04047;Champtercier;N/A
04049;Château-Arnoux-Saint-Auban;18
04050;Châteaufort;N/A
04051;Châteauneuf-Miravail;N/A
04053;Châteauneuf-Val-Saint-Donat;N/A
04054;Châteauredon;N/A
04055;Chaudon-Norante;N/A
04057;Clamensane;N/A
04058;Claret;N/A
04059;Clumanc;N/A
04061;Colmars;N/A
04062;La Condamine-Châtelard;N/A
04063;Corbières-en-Provence;N/A
04065;Cruis;N/A
04066;Curbans;N/A
04067;Curel;N/A
04068;Dauphin;N/A
04069;Demandolx;N/A
04070;Digne-les-Bains;18
04072;Draix;N/A
04073;Enchastrayes;N/A
04074;Entrages;N/A
04075;Entrepierres;N/A
04076;Entrevaux;N/A
04077;Entrevennes;N/A
04079;L'Escale;N/A
04081;Esparron-de-Verdon;N/A
04084;Estoublon;N/A
04085;Faucon-du-Caire;N/A
04086;Faucon-de-Barcelonnette;N/A
04087;Fontienne;N/A
04088;Forcalquier;20
04090;Le Fugeret;N/A
04091;Ganagobie;N/A
04092;La Garde;N/A
04093;Gigors;N/A
04094;Gréoux-les-Bains;14
04095;L'Hospitalet;N/A
04096;Jausiers;N/A
04097;La Javie;N/A
04099;Lambruisse;N/A
04101;Lardiers;N/A
04102;Le Lauzet-Ubaye;N/A
04104;Limans;N/A
04106;Lurs;N/A
04107;Majastres;N/A
04108;Malijai;N/A
04109;Mallefougasse-Augès;N/A
04110;Mallemoisson;N/A
04111;Mane;N/A
04112;Manosque;21
04113;Marcoux;N/A
04115;Méailles;N/A
04116;Les Mées;16
04118;Melve;N/A
04120;Val d'Oronaye;N/A
04121;Mézel;N/A
04122;Mirabeau;N/A
04123;Mison;N/A
04124;Montagnac-Montpezat;N/A
04126;Montclar;N/A
04127;Montfort;N/A
04128;Montfuron;N/A
04129;Montjustin;N/A
04130;Montlaux;N/A
04132;Montsalier;N/A
04133;Moriez;N/A
04134;La Motte-du-Caire;N/A
04135;Moustiers-Sainte-Marie;N/A
04136;La Mure-Argens;N/A
04137;Nibles;N/A
04138;Niozelles;N/A
04139;Noyers-sur-Jabron;N/A
04140;Les Omergues;N/A
04141;Ongles;N/A
04142;Oppedette;N/A
04143;Oraison;12
04144;La Palud-sur-Verdon;N/A
04145;Peipin;N/A
04148;Peyroules;N/A
04149;Peyruis;15
04150;Piégut;N/A
04151;Pierrerue;N/A
04152;Pierrevert;7
04154;Pontis;N/A
04155;Prads-Haute-Bléone;N/A
04156;Puimichel;N/A
04157;Puimoisson;N/A
04158;Quinson;N/A
04159;Redortiers;N/A
04160;Reillanne;N/A
04161;Méolans-Revel;N/A
04162;Revest-des-Brousses;N/A
04163;Revest-du-Bion;N/A
04164;Revest-Saint-Martin;N/A
04166;Riez;N/A
04167;La Robine-sur-Galabre;N/A
04169;La Rochegiron;N/A
04170;La Rochette;N/A
04171;Rougon;N/A
04172;Roumoules;N/A
04173;Saint-André-les-Alpes;N/A
04174;Saint-Benoît;N/A
04175;Sainte-Croix-à-Lauze;N/A
04176;Sainte-Croix-du-Verdon;N/A
04177;Hautes-Duyes;N/A
04178;Saint-Étienne-les-Orgues;N/A
04179;Saint-Geniez;N/A
04180;Saint-Jacques;N/A
04181;Saint-Jeannet;N/A
04182;Saint-Julien-d'Asse;N/A
04183;Saint-Julien-du-Verdon;N/A
04184;Saint-Jurs;N/A
04186;Saint-Laurent-du-Verdon;N/A
04187;Saint-Lions;N/A
04188;Saint-Maime;N/A
04189;Saint-Martin-de-Brômes;N/A
04190;Saint-Martin-les-Eaux;N/A
04191;Saint-Martin-lès-Seyne;N/A
04192;Saint-Michel-l'Observatoire;N/A
04193;Saint-Paul-sur-Ubaye;N/A
04194;Saint-Pierre;N/A
04195;Saint-Pons;N/A
04197;Sainte-Tulle;16
04199;Saint-Vincent-sur-Jabron;N/A
04200;Salignac;N/A
04201;Saumane;N/A
04202;Sausses;N/A
04203;Selonnet;N/A
04204;Senez;N/A
04205;Seyne;N/A
04206;Sigonce;N/A
04207;Sigoyer;N/A
04208;Simiane-la-Rotonde;N/A
04209;Sisteron;19
04210;Soleilhas;N/A
04211;Sourribes;N/A
04214;Tartonne;N/A
04216;Thèze;N/A
04217;Thoard;N/A
04218;Thorame-Basse;N/A
04219;Thorame-Haute;N/A
04220;Les Thuiles;N/A
04222;Turriers;N/A
04224;Ubraye;N/A
04226;Uvernet-Fours;N/A
04227;Vachères;N/A
04228;Valavoire;N/A
04229;Valbelle;N/A
04230;Valensole;16
04231;Valernes;N/A
04233;Vaumeilh;N/A
04234;Venterol;N/A
04235;Verdaches;N/A
04236;Vergons;N/A
04237;Le Vernet;N/A
04240;Villars-Colmars;N/A
04241;Villemus;N/A
04242;Villeneuve;10
04244;Volonne;N/A
04245;Volx;12
05001;Abriès-Ristolas;N/A
05003;Aiguilles;N/A
05004;Ancelle;N/A
05006;L'Argentière-la-Bessée;17
05007;Arvieux;N/A
05008;Aspremont;N/A
05009;Aspres-lès-Corps;N/A
05010;Aspres-sur-Buëch;N/A
05011;Avançon;N/A
05012;Baratier;N/A
05013;Barcillonnette;N/A
05014;Barret-sur-Méouge;N/A
05016;La Bâtie-Montsaléon;N/A
05017;La Bâtie-Neuve;N/A
05018;La Bâtie-Vieille;N/A
05019;La Beaume;N/A
05021;Le Bersac;N/A
05022;Bréziers;N/A
05023;Briançon;14
05024;Valdoule;N/A
05025;Buissard;N/A
05026;Ceillac;N/A
05027;Cervières;N/A
05028;Chabestan;N/A
05029;Chabottes;N/A
05031;Champcella;N/A
05032;Champoléon;N/A
05033;Chanousse;N/A
05035;Châteauneuf-d'Oze;N/A
05036;Châteauroux-les-Alpes;N/A
05037;Châteauvieux;N/A
05038;Château-Ville-Vieille;N/A
05039;Aubessagne;N/A
05040;Chorges;11
05044;Crévoux;N/A
05045;Crots;N/A
05046;Embrun;15
05047;Éourres;N/A
05048;L'Épine;N/A
05049;Esparron;N/A
05050;Espinasses;N/A
05051;Étoile-Saint-Cyrice;N/A
05052;Eygliers;N/A
05053;Garde-Colombe;N/A
05054;La Fare-en-Champsaur;N/A
05055;La Faurie;N/A
05056;Forest-Saint-Julien;N/A
05057;Fouillouse;N/A
05058;Freissinières;N/A
05059;La Freissinouse;N/A
05060;Furmeyer;N/A
05061;Gap;15
05062;Le Glaizil;N/A
05063;La Grave;N/A
05064;La Chapelle-en-Valgaudémar;N/A
05065;Guillestre;13
05066;La Haute-Beaume;N/A
05068;Jarjayes;N/A
05070;Laragne-Montéglin;17
05071;Lardier-et-Valença;N/A
05072;Laye;N/A
05073;Lazer;N/A
05074;Lettret;N/A
05075;Manteyer;N/A
05076;Méreuil;N/A
05077;Molines-en-Queyras;N/A
05078;Monêtier-Allemont;N/A
05079;Le Monêtier-les-Bains;N/A
05080;Montbrand;N/A
05081;Montclus;N/A
05082;Mont-Dauphin;N/A
05084;Montgardin;N/A
05085;Montgenèvre;N/A
05086;Montjay;N/A
05087;Montmaur;N/A
05089;Montrond;N/A
05090;La Motte-en-Champsaur;N/A
05091;Moydans;N/A
05092;Neffes;N/A
05093;Névache;N/A
05094;Nossage-et-Bénévent;N/A
05095;Le Noyer;N/A
05096;Orcières;N/A
05097;Orpierre;N/A
05098;Les Orres;N/A
05099;Oze;N/A
05100;Pelleautier;N/A
05101;Vallouise-Pelvoux;N/A
05102;La Piarre;N/A
05103;Le Poët;N/A
05104;Poligny;N/A
05106;Prunières;N/A
05107;Puy-Saint-André;N/A
05108;Puy-Saint-Eusèbe;N/A
05109;Puy-Saint-Pierre;N/A
05110;Puy-Saint-Vincent;N/A
05111;Puy-Sanières;N/A
05112;Rabou;N/A
05113;Rambaud;N/A
05114;Réallon;N/A
05115;Remollon;N/A
05116;Réotier;N/A
05117;Ribeyret;N/A
05118;Val Buëch-Méouge;N/A
05119;Risoul;N/A
05121;Rochebrune;N/A
05122;La Roche-de-Rame;N/A
05123;La Roche-des-Arnauds;N/A
05124;La Rochette;N/A
05126;Rosans;N/A
05127;Rousset;N/A
05128;Saint-André-d'Embrun;N/A
05129;Saint-André-de-Rosans;N/A
05130;Saint-Apollinaire;N/A
05131;Saint-Auban-d'Oze;N/A
05132;Saint-Bonnet-en-Champsaur;13
