Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2022); ; 
Code;Libellé;Médiane du revenu disponible par UC 2020
70343;Mersuay;21810
70344;Meurcourt;20760
70347;Mignavillers;20830
70348;Moffans-et-Vacheresse;23540
70349;Moimay;19720
70350;Molay;N/A
70351;Mollans;20990
70352;La Montagne;N/A
70353;Montagney;22240
70355;Montarlot-lès-Rioz;23900
70356;Montboillon;24530
70357;Montbozon;20370
70358;Montcey;23690
70359;Montcourt;N/A
70360;Montdoré;N/A
70361;Montessaux;24850
70362;Montigny-lès-Cherlieu;18940
70363;Montigny-lès-Vesoul;23560
70364;Montjustin-et-Velotte;19200
70366;Villers-Chemin-et-Mont-lès-Étrelles;21650
70367;Mont-le-Vernois;20660
70368;Montot;21930
70369;Mont-Saint-Léger;N/A
70371;Montureux-et-Prantigny;19300
70372;Montureux-lès-Baulay;19600
70373;La Roche-Morey;17710
70374;Motey-Besuche;21480
70376;Nantilly;22910
70378;Navenne;24130
70380;Neurey-en-Vaux;21860
70381;Neurey-lès-la-Demie;21930
70383;Neuvelle-lès-Cromary;23340
70384;Neuvelle-lès-la-Charité;21480
70385;La Neuvelle-lès-Lure;20900
70386;La Neuvelle-lès-Scey;23000
70387;Noidans-le-Ferroux;21170
70388;Noidans-lès-Vesoul;21750
70389;Noiron;N/A
70390;Noroy-le-Bourg;22010
70392;Oigney;N/A
70393;Oiselay-et-Grachaux;22560
70394;Onay;N/A
70395;Oppenans;N/A
70396;Oricourt;N/A
70397;Ormenans;N/A
70398;Ormoiche;N/A
70399;Ormoy;20170
70400;Ouge;17160
70401;Ovanches;21570
70402;Oyrières;20970
70403;Palante;22670
70404;Passavant-la-Rochère;20140
70405;Pennesières;21710
70406;Percey-le-Grand;20880
70407;Perrouse;24830
70408;Pesmes;21270
70409;Pierrecourt;19110
70410;Pin;22790
70411;La Pisseure;N/A
70412;Plainemont;N/A
70413;Plancher-Bas;22590
70414;Plancher-les-Mines;19430
70415;Polaincourt-et-Clairefontaine;22130
70416;Pomoy;21370
70417;Pontcey;22150
70418;La Romaine;20130
70419;Pont-du-Bois;19540
70420;Pont-sur-l'Ognon;N/A
70421;Port-sur-Saône;20800
70422;Poyans;19870
70423;Preigney;20030
70425;La Proiselière-et-Langle;20060
70426;Provenchère;22840
70427;Purgerot;19590
70428;Pusey;23950
70429;Pusy-et-Épenoux;23860
70430;La Quarte;N/A
70431;Quenoche;24160
70432;Quers;22040
70433;Quincey;24880
70435;Raddon-et-Chapendu;21220
70436;Raincourt;16850
70437;Ranzevelle;N/A
70438;Ray-sur-Saône;22030
70439;Raze;21690
70440;Recologne;N/A
70441;Recologne-lès-Rioz;21310
70442;Renaucourt;19170
70443;La Grande-Résie;N/A
70444;La Résie-Saint-Martin;21450
70445;Rignovelle;22140
70446;Rigny;21680
70447;Rioz;22490
70448;Roche-et-Raucourt;21390
70449;Roche-sur-Linotte-et-Sorans-les-Cordiers;N/A
70450;La Rochelle;N/A
70451;Ronchamp;19540
70452;Rosey;21740
70453;La Rosière;N/A
70454;Rosières-sur-Mance;N/A
70455;Roye;21120
70456;Ruhans;22440
70457;Rupt-sur-Saône;23480
70459;Saint-Barthélemy;21800
70460;Saint-Bresson;21230
70461;Saint-Broing;21600
70462;Saint-Ferjeux;N/A
70463;Saint-Gand;20270
70464;Saint-Germain;21470
70466;Saint-Loup-Nantouard;21010
70467;Saint-Loup-sur-Semouse;17230
70468;Saint-Marcel;N/A
70469;Sainte-Marie-en-Chanois;20260
70470;Sainte-Marie-en-Chaux;22140
70471;Sainte-Reine;N/A
70472;Saint-Rémy-en-Comté;22570
70473;Saint-Sauveur;20270
70474;Saint-Sulpice;23360
70476;Saponcourt;N/A
70477;Saulnot;22020
70478;Saulx;21160
70479;Sauvigney-lès-Gray;22500
70480;Sauvigney-lès-Pesmes;20130
70481;Savoyeux;21270
70482;Scey-sur-Saône-et-Saint-Albin;21100
70483;Scye;23450
70484;Secenans;19390
70485;Selles;21990
70486;Semmadon;20660
70487;Senargent-Mignafans;20400
70488;Senoncourt;22230
70489;Servance-Miellin;19350
70490;Servigney;20530
70491;Seveux-Motey;21490
70492;Soing-Cubry-Charentenay;21710
70493;Sorans-lès-Breurey;25240
70494;Sornay;22730
70496;Tartécourt;N/A
70498;Ternuay-Melay-et-Saint-Hilaire;20630
70499;Theuley;20020
70500;Thieffrans;22440
70501;Thiénans;N/A
70502;Tincey-et-Pontrebeau;N/A
70503;Traitiéfontaine;22670
70504;Traves;21900
70505;Le Tremblois;23990
70506;Trémoins;21960
70507;Trésilley;22010
70509;Tromarey;21210
70510;Vadans;18110
70511;Vaite;18740
70512;La Vaivre;19670
70513;Vaivre-et-Montoille;22400
70514;Valay;20740
70515;Le Val-de-Gouhenans;N/A
70516;Vallerois-le-Bois;21320
70517;Vallerois-Lorioz;25490
70518;Le Val-Saint-Éloi;21710
70519;Vandelans;19850
70520;Vanne;19070
70521;Vantoux-et-Longevelle;22510
70522;Varogne;21640
70523;Vars;21010
70524;Vauchoux;19770
70525;Vauconcourt-Nervezain;18930
70526;Vauvillers;20980
70527;Vaux-le-Moncelot;N/A
70528;Velesmes-Échevanne;23100
70529;Velet;22640
70530;Vellechevreux-et-Courbenans;23510
70531;Velleclaire;21950
70532;Vellefaux;25370
70533;Vellefrey-et-Vellefrange;20940
70534;Vellefrie;24520
70535;Velleguindry-et-Levrecey;20680
70536;Velle-le-Châtel;22550
70537;Velleminfroy;20160
70538;Vellemoz;N/A
70539;Vellexon-Queutrey-et-Vaudey;20780
70540;Velloreille-lès-Choye;N/A
70541;Velorcey;19970
70542;Venère;20920
70544;La Vergenne;19950
70545;Venisey;21370
70546;Vereux;21620
70547;Verlans;23650
70548;Vernois-sur-Mance;21550
70549;La Vernotte;N/A
70550;Vesoul;18980
70552;Villafans;20100
70553;Villargent;18050
70554;Villars-le-Pautel;19060
70555;La Villedieu-en-Fontenette;20080
70557;Villefrancon;23660
70558;La Villeneuve-Bellenoye-et-la-Maize;22340
70559;Villeparois;25430
70560;Villers-Bouton;21270
70561;Villersexel;20400
70562;Villers-la-Ville;21320
70563;Villers-le-Sec;26210
70564;Villers-lès-Luxeuil;22310
70565;Villers-Pater;N/A
70566;Villers-sur-Port;24350
70567;Villers-sur-Saulnot;22030
70568;Villers-Vaudey;N/A
70569;Vilory;N/A
70571;Visoncourt;N/A
70572;Vitrey-sur-Mance;19600
70573;La Voivre;20180
70574;Volon;N/A
70575;Voray-sur-l'Ognon;24210
70576;Vougécourt;19710
70577;Vouhenans;21630
70578;Vregille;24600
70579;Vyans-le-Val;25380
70580;Vy-le-Ferroux;23520
70581;Vy-lès-Lure;21120
70582;Vy-lès-Rupt;N/A
70583;Vy-lès-Filain;21770
71001;L'Abergement-de-Cuisery;23600
71002;L'Abergement-Sainte-Colombe;22780
71003;Allerey-sur-Saône;23320
71004;Allériot;25200
71005;Aluze;24300
71006;Amanzé;21620
71007;Ameugny;21360
71008;Anglure-sous-Dun;21110
71009;Anost;19490
71010;Antully;21050
71011;Anzy-le-Duc;22200
71012;Artaix;21980
71013;Authumes;21100
71014;Autun;19710
71015;Auxy;22710
71016;Azé;23570
71017;Ballore;N/A
71018;Bantanges;20620
71019;Barizey;24290
71020;Barnay;N/A
71021;Baron;23330
71022;Baudemont;21690
71023;Baudrières;21580
71024;Baugy;23430
71025;Beaubery;20350
71026;Beaumont-sur-Grosne;24250
71027;Beaurepaire-en-Bresse;22460
71028;Beauvernois;20680
71029;Bellevesvre;21130
71030;Bergesserin;23360
71031;Berzé-le-Châtel;N/A
71032;Berzé-la-Ville;25620
71033;Bey;23060
71034;Bissey-sous-Cruchaud;25430
71035;Bissy-la-Mâconnaise;22470
71036;Bissy-sous-Uxelles;N/A
71037;Bissy-sur-Fley;N/A
71038;Les Bizots;23110
71039;Blanot;19770
71040;Blanzy;21140
71041;Bois-Sainte-Marie;22460
71042;Bonnay;22650
71043;Les Bordes;N/A
71044;Bosjean;20720
71045;Bouhans;19350
71046;La Boulaye;N/A
71047;Bourbon-Lancy;21360
71048;Bourg-le-Comte;20360
71050;Bourgvilain;24140
71051;Bouzeron;23780
71052;Boyer;23290
71054;Bragny-sur-Saône;22260
71056;Branges;21310
71057;Bray;21510
71058;Bresse-sur-Grosne;22740
71059;Le Breuil;23060
71060;Briant;20590
71061;Brienne;21910
71062;Brion;23340
71063;Broye;21370
71064;Bruailles;22070
71065;Buffières;21650
71066;Burgy;23100
71067;Burnand;21070
71068;Burzy;N/A
71069;Bussières;26430
71070;Buxy;23250
71071;Céron;19470
71072;Cersot;23160
71073;Chagny;20850
71074;Chaintré;26750
71075;Chalmoux;19250
71076;Chalon-sur-Saône;19200
71077;Chambilly;20250
71078;Chamilly;23200
71079;Champagnat;22690
71080;Champagny-sous-Uxelles;N/A
71081;Champforgeuil;19860
71082;Champlecy;21990
71084;Chânes;25730
71085;Change;24550
71086;Changy;22590
71087;Chapaize;23340
71088;La Chapelle-au-Mans;19410
71089;La Chapelle-de-Bragny;23810
71090;La Chapelle-de-Guinchay;22560
71091;La Chapelle-du-Mont-de-France;20200
71092;La Chapelle-Naude;19540
71093;La Chapelle-Saint-Sauveur;21840
71094;La Chapelle-sous-Brancion;23820
71095;La Chapelle-sous-Dun;19620
71096;La Chapelle-sous-Uchon;21060
71097;La Chapelle-Thècle;21030
71098;Charbonnat;17670
71099;Charbonnières;26370
71100;Chardonnay;25620
71101;Charette-Varennes;21150
71102;La Charmée;25650
71103;Charmoy;20150
71104;Charnay-lès-Chalon;20510
71105;Charnay-lès-Mâcon;24380
71106;Charolles;20810
71107;Charrecey;24570
71108;Chasselas;24140
71109;Chassey-le-Camp;23640
71110;Chassigny-sous-Dun;20790
71111;Chassy;22850
71112;Château;25980
71113;Châteauneuf;N/A
71115;Châtel-Moron;N/A
71116;Châtenay;20440
71117;Châtenoy-en-Bresse;24990
71118;Châtenoy-le-Royal;21890
71119;Chaudenay;24280
71120;Chauffailles;20180
71121;La Chaux;19620
71122;Cheilly-lès-Maranges;22260
71123;Chenay-le-Châtel;18980
71124;Chenôves;25620
71125;Chérizet;N/A
71126;Chevagny-les-Chevrières;30520
71127;Chevagny-sur-Guye;N/A
71128;Chiddes;N/A
71129;Chissey-en-Morvan;19920
71130;Chissey-lès-Mâcon;22100
71131;Ciel;22390
71132;Ciry-le-Noble;21060
71133;La Clayette;19610
71134;Navour-sur-Grosne;22250
71135;Clessé;25200
71136;Clessy;20900
71137;Cluny;22450
71139;Collonge-en-Charollais;18800
71140;Collonge-la-Madeleine;N/A
71141;Colombier-en-Brionnais;21470
71142;La Comelle;18710
71143;Condal;21530
71144;Cordesse;21800
71145;Cormatin;20540
71146;Cortambert;23230
71147;Cortevaix;21680
71148;Coublanc;21100
71149;Couches;22640
71150;Crêches-sur-Saône;23100
71151;Créot;N/A
71152;Cressy-sur-Somme;19890
71153;Le Creusot;19830
71154;Crissey;23630
71155;Cronat;18800
71156;Cruzille;20120
71157;Cuiseaux;21840
71158;Cuisery;21590
71159;Culles-les-Roches;23790
71160;Curbigny;23580
71161;Curdin;22590
71162;Curgy;23720
71163;Curtil-sous-Buffières;N/A
71164;Curtil-sous-Burnand;23860
71165;Cussy-en-Morvan;17920
71166;Cuzy;20360
71167;Damerey;22620
71168;Dampierre-en-Bresse;22000
71169;Davayé;27180
71170;Demigny;23320
71171;Dennevy;20300
71172;Dettey;N/A
71173;Devrouze;21550
71174;Dezize-lès-Maranges;28400
71175;Diconne;20450
71176;Digoin;18960
71177;Dommartin-lès-Cuiseaux;20550
71178;Dompierre-les-Ormes;20330
71179;Dompierre-sous-Sanvignes;N/A
71181;Donzy-le-Pertuis;21750
71182;Dracy-le-Fort;32520
71183;Dracy-lès-Couches;23190
71184;Dracy-Saint-Loup;21880
71185;Dyo;22160
71186;Écuelles;20510
71187;Écuisses;21980
71188;Épertully;N/A
71189;Épervans;22780
71190;Épinac;19470
71191;Essertenne;23620
71192;Étang-sur-Arroux;20980
71193;Étrigny;22940
71194;Farges-lès-Chalon;23980
71195;Farges-lès-Mâcon;24920
71196;Le Fay;21340
71198;Flacey-en-Bresse;21410
71199;Flagy;23250
71200;Fleury-la-Montagne;22480
71201;Fley;26430
71202;Fontaines;25170
71203;Fontenay;N/A
71204;Fragnes-La Loyère;24820
71205;Frangy-en-Bresse;21240
71206;La Frette;21540
71207;Fretterans;20350
71208;Frontenard;19850
71209;Frontenaud;22240
71210;Fuissé;27110
71212;Génelard;21380
71213;La Genête;20270
71214;Genouilly;19600
71215;Gergy;23840
71216;Germagny;19190
71217;Germolles-sur-Grosne;21270
71218;Gibles;21130
71219;Gigny-sur-Saône;22140
71220;Gilly-sur-Loire;19790
71221;Givry;27840
71222;Gourdon;25630
71223;La Grande-Verrière;21040
71224;Grandvaux;N/A
71225;Granges;24800
71226;Grevilly;N/A
71227;Grury;18850
71228;Guerfand;21540
71229;Les Guerreaux;20880
71230;Gueugnon;20700
71231;La Guiche;21160
71232;Hautefond;23690
71233;L'Hôpital-le-Mercier;21360
71234;Huilly-sur-Seille;20780
71235;Hurigny;26360
71236;Igé;23480
71237;Igornay;19390
71238;Iguerande;22000
71239;Issy-l'Évêque;19530
71240;Jalogny;22850
71241;Jambles;25770
71242;Joncy;21030
71243;Joudes;20420
71244;Jouvençon;21060
71245;Jugy;23090
71246;Juif;21240
71247;Jully-lès-Buxy;23500
71248;Lacrost;23370
71249;Laives;24950
71250;Laizé;25430
71251;Laizy;22940
71252;Lalheue;23070
71253;Lans;23930
71254;Lays-sur-le-Doubs;20680
71255;Lesme;23640
71256;Lessard-en-Bresse;22930
71257;Lessard-le-National;23460
71258;Leynes;27400
71259;Ligny-en-Brionnais;20660
71261;Loisy;22420
71262;Longepierre;19420
71263;Louhans;20620
71264;Lournand;23970
71266;Lucenay-l'Évêque;20130
71267;Lugny;23650
71268;Lugny-lès-Charolles;23100
71269;Lux;21890
71270;Mâcon;18760
71271;Mailly;20820
71272;Malay;22330
71273;Maltat;18920
71274;Mancey;23430
71275;Marcigny;19850
71276;Marcilly-la-Gueurce;23830
71277;Marcilly-lès-Buxy;24680
71278;Marigny;26390
71279;Le Rousset-Marizy;21480
71280;Marly-sous-Issy;N/A
71281;Marly-sur-Arroux;23020
71282;Marmagne;21920
71283;Marnay;23300
71284;Martailly-lès-Brancion;22090
71285;Martigny-le-Comte;21970
71286;Mary;22240
71287;Massilly;21710
71289;Matour;20590
71290;Mazille;23530
71291;Melay;21290
71292;Mellecey;26740
71293;Ménetreuil;21980
71294;Mercurey;24420
71295;Mervans;19200
71296;Messey-sur-Grosne;23840
71297;Mesvres;21360
71299;Milly-Lamartine;26590
71300;Le Miroir;21240
71301;Mont;23330
71302;Montagny-lès-Buxy;27130
71303;Montagny-près-Louhans;21440
71305;Montbellet;22580
71306;Montceau-les-Mines;18860
71307;Montceaux-l'Étoile;22110
71308;Montceaux-Ragny;N/A
71309;Montcenis;23640
71310;Montchanin;20440
71311;Montcony;20320
71312;Montcoy;22930
71313;Monthelon;21640
71314;Montjay;20480
71315;Mont-lès-Seurre;20660
71316;Montmelard;20260
71317;Montmort;20020
71318;Montpont-en-Bresse;20710
71319;Montret;20570
71320;Mont-Saint-Vincent;25420
71321;Morey;21090
71322;Morlet;N/A
71323;Mornay;20920
71324;Moroges;24230
71325;La Motte-Saint-Jean;22010
71326;Mouthier-en-Bresse;20320
71327;Mussy-sous-Dun;21900
71328;Nanton;22040
71329;Navilly;20750
71330;Neuvy-Grandchamp;21500
71331;Nochize;N/A
71332;Ormes;22080
71333;Oslon;23900
71334;Oudry;22170
71335;Ouroux-sous-le-Bois-Sainte-Marie;N/A
71336;Ouroux-sur-Saône;22910
71337;Oyé;21960
71338;Ozenay;23380
71339;Ozolles;21630
71340;Palinges;20710
71341;Palleau;20910
71342;Paray-le-Monial;20450
71343;Paris-l'Hôpital;23870
71344;Passy;N/A
71345;Péronne;23230
71346;Perrecy-les-Forges;21090
71347;Perreuil;22300
71348;Perrigny-sur-Loire;18870
71349;La Petite-Verrière;N/A
71350;Pierreclos;25290
71351;Pierre-de-Bresse;20560
71352;Le Planois;N/A
71353;Plottes;21990
71354;Poisson;22880
71355;Pontoux;21780
71356;Pouilloux;22580
71357;Pourlans;20770
71358;Pressy-sous-Dondin;N/A
71359;Préty;24310
71360;Prissé;23810
71361;Prizy;N/A
71362;Pruzilly;25920
71363;Le Puley;N/A
71364;La Racineuse;19260
71365;Rancy;19620
71366;Ratenelle;22550
71367;Ratte;21340
71368;Reclesne;23290
71369;Remigny;25270
71370;Rigny-sur-Arroux;20920
71371;La Roche-Vineuse;26870
71372;Romanèche-Thorins;22670
71373;Romenay;20660
71374;Rosey;25000
71376;Roussillon-en-Morvan;19710
71377;Royer;23200
71378;Rully;25590
71379;Sagy;20800
71380;Saillenard;23060
71381;Sailly;N/A
71382;Saint-Agnan;19990
71383;Saint-Albain;22200
71384;Saint-Ambreuil;24540
71385;Saint-Amour-Bellevue;24710
71386;Saint-André-en-Bresse;18560
71387;Saint-André-le-Désert;21890
71388;Saint-Aubin-en-Charollais;20160
71389;Saint-Aubin-sur-Loire;19880
71390;Saint-Berain-sous-Sanvignes;23430
71391;Saint-Bérain-sur-Dheune;21610
71392;Saint-Boil;22850
71393;Saint-Bonnet-de-Cray;23640
71394;Saint-Bonnet-de-Joux;20330
71395;Saint-Bonnet-de-Vieille-Vigne;20380
71396;Saint-Bonnet-en-Bresse;20400
71397;Sainte-Cécile;23890
71398;Saint-Christophe-en-Bresse;22890
71399;Saint-Christophe-en-Brionnais;21250
71400;Saint-Clément-sur-Guye;26940
71401;Sainte-Croix-en-Bresse;20270
71402;Saint-Cyr;23820
71403;Saint-Denis-de-Vaux;27460
71404;Saint-Désert;26600
71405;Saint-Didier-en-Bresse;22530
71406;Saint-Didier-en-Brionnais;22730
71407;Saint-Didier-sur-Arroux;19260
71408;Saint-Edmond;20860
71409;Saint-Émiland;21840
71410;Saint-Étienne-en-Bresse;21360
71411;Saint-Eugène;19600
71412;Saint-Eusèbe;24550
71413;Saint-Firmin;24250
71414;Saint-Forgeot;21060
71415;Sainte-Foy;19790
71416;Saint-Gengoux-de-Scissé;24650
71417;Saint-Gengoux-le-National;20410
71419;Saint-Germain-du-Bois;20760
71420;Saint-Germain-du-Plain;22820
71421;Saint-Germain-en-Brionnais;21800
71422;Saint-Germain-lès-Buxy;26100
71423;Saint-Gervais-en-Vallière;21560
71424;Saint-Gervais-sur-Couches;22830
71425;Saint-Gilles;22170
71426;Sainte-Hélène;24710
71427;Saint-Huruge;N/A
71428;Saint-Igny-de-Roche;20340
71430;Saint-Jean-de-Vaux;24380
71431;Saint-Jean-de-Trézy;24150
71433;Saint-Julien-de-Civry;23040
71434;Saint-Julien-de-Jonzy;20770
71435;Saint-Julien-sur-Dheune;23500
71436;Saint-Laurent-d'Andenay;22230
71437;Saint-Laurent-en-Brionnais;22710
71438;Saint-Léger-du-Bois;20330
71439;Saint-Léger-lès-Paray;23690
71440;Saint-Léger-sous-Beuvray;18290
71441;Saint-Léger-sous-la-Bussière;19200
71442;Saint-Léger-sur-Dheune;21780
71443;Saint-Loup-Géanges;24920
71444;Saint-Loup-de-Varennes;23880
71445;Saint-Marcel;21550
71446;Saint-Marcelin-de-Cray;22300
71447;Saint-Mard-de-Vaux;25810
71448;Saint-Martin-Belle-Roche;24060
71449;Saint-Martin-d'Auxy;22900
71450;Saint-Martin-de-Commune;23210
71451;Saint-Martin-de-Lixy;N/A
71452;Saint-Martin-de-Salencey;18220
71453;Saint-Martin-du-Lac;22580
71454;Saint-Martin-du-Mont;19910
71455;Saint-Martin-du-Tartre;23790
71456;Saint-Martin-en-Bresse;22580
71457;Saint-Martin-en-Gâtinois;23310
71458;Saint-Martin-la-Patrouille;N/A
71459;Saint-Martin-sous-Montaigu;25380
71460;Saint-Maurice-de-Satonnay;24890
71461;Saint-Maurice-des-Champs;N/A
71462;Saint-Maurice-en-Rivière;20980
71463;Saint-Maurice-lès-Châteauneuf;21940
71464;Saint-Maurice-lès-Couches;25590
71465;Saint-Micaud;23910
71466;Saint-Nizier-sur-Arroux;20000
71468;Saint-Pierre-de-Varennes;24820
71469;Saint-Pierre-le-Vieux;21870
71470;Saint-Point;24160
71471;Saint-Privé;N/A
71472;Saint-Prix;22290
71473;Saint-Racho;20500
71474;Sainte-Radegonde;20080
71475;Saint-Rémy;22880
71477;Saint-Romain-sous-Gourdon;23250
71478;Saint-Romain-sous-Versigny;N/A
71479;Saint-Sernin-du-Bois;23280
71480;Saint-Sernin-du-Plain;21340
71481;Saint-Symphorien-d'Ancelles;22690
71482;Saint-Symphorien-de-Marmagne;21880
71483;Saint-Symphorien-des-Bois;23410
71484;Saint-Usuge;21120
71485;Saint-Vallerin;25240
71486;Saint-Vallier;21510
71487;Saint-Vérand;23480
71488;Saint-Vincent-des-Prés;23940
71489;Saint-Vincent-en-Bresse;21650
71490;Saint-Vincent-Bragny;22070
71491;Saint-Yan;21580
71492;Saint-Ythaire;22780
71493;Saisy;20790
71494;La Salle;23260
71495;Salornay-sur-Guye;20850
71496;Sampigny-lès-Maranges;24690
71497;Sancé;25450
71498;Santilly;21680
71499;Sanvignes-les-Mines;21160
71500;Sarry;26010
71501;Sassangy;22630
71502;Sassenay;24150
71503;Saules;23430
71504;Saunières;N/A
71505;Savianges;N/A
71506;Savigny-en-Revermont;21960
71507;Savigny-sur-Grosne;23350
71508;Savigny-sur-Seille;19870
71509;La Celle-en-Morvan;21180
71510;Semur-en-Brionnais;21550
71512;Sennecey-le-Grand;21140
71513;Senozan;23790
71514;Sens-sur-Seille;20910
71515;Sercy;26860
71516;Serley;20900
71517;Sermesse;21020
71518;Serrières;24560
71519;Serrigny-en-Bresse;21320
71520;Sevrey;22020
71521;Sigy-le-Châtel;N/A
71522;Simandre;22070
71523;Simard;20180
71524;Sivignon;22640
71525;Sologny;25340
71526;Solutré-Pouilly;27090
71527;Sommant;21420
71528;Sornay;20940
71529;Suin;21380
71530;Sully;21620
71531;La Tagnière;17830
71532;Taizé;N/A
71533;Tancon;22760
71534;Le Tartre;19070
71535;Tavernay;22080
71537;Thil-sur-Arroux;19960
71538;Thurey;21960
71539;Tintry;N/A
71540;Torcy;19380
71541;Torpes;20010
71542;Toulon-sur-Arroux;20590
71543;Tournus;20730
71544;Toutenant;22890
71545;Tramayes;20440
71546;Trambly;20950
71547;Trivy;21830
71548;Tronchy;22670
71549;La Truchère;20430
71550;Uchizy;21950
71551;Uchon;22270
71552;Uxeau;20160
71553;Vareilles;21680
71554;Varenne-l'Arconce;19830
71555;Varennes-le-Grand;23990
71556;Varennes-lès-Mâcon;22660
71557;Varenne-Saint-Germain;21760
71558;Varennes-Saint-Sauveur;21660
71559;Varennes-sous-Dun;21520
71561;Vauban;22010
71562;Vaudebarrier;21380
71563;Vaux-en-Pré;N/A
71564;Vendenesse-lès-Charolles;21170
