Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2022); ; 
Code;Libellé;Densité de population 2019
30322;Soudorgues;10.39
30323;Soustelle;11
30324;Souvignargues;79.08
30325;Sumène;37.93
30326;Tavel;101.65
30327;Tharaux;5.88
30328;Théziers;91.62
30329;Thoiras;19.13
30330;Tornac;47.51
30331;Tresques;100.89
30332;Trèves;4.25
30333;Uchaud;502.73
30334;Uzès;330.07
30335;Vabres;28.21
30336;Vallabrègues;96.86
30337;Vallabrix;53.15
30338;Vallérargues;11.15
30339;Val-d'Aigoual;14.92
30340;Valliguières;30.7
30341;Vauvert;104.61
30342;Vénéjan;68.46
30343;Verfeuil;23.26
30344;Vergèze;522.44
30345;La Vernarède;61.36
30346;Vers-Pont-du-Gard;93.73
30347;Vestric-et-Candiac;126.28
30348;Vézénobres;106.39
30349;Vic-le-Fesq;56.7
30350;Le Vigan;218.79
30351;Villeneuve-lès-Avignon;668.64
30352;Villevieille;216.3
30353;Vissec;3.07
30354;Montagnac;23.04
30355;Saint-Paul-les-Fonts;188.46
30356;Rodilhan;607.89
31001;Agassac;12.73
31002;Aignes;11.05
31003;Aigrefeuille;275.32
31004;Ayguesvives;204.35
31005;Alan;25.95
31006;Albiac;46.92
31007;Ambax;10.76
31008;Anan;18.84
31009;Antichan-de-Frontignes;43.56
31010;Antignac;17.07
31011;Arbas;36.61
31012;Arbon;22.15
31013;Ardiège;95.21
31014;Arguenos;7.3
31015;Argut-Dessous;8.15
31017;Arlos;10.73
31018;Arnaud-Guilhem;29.48
31019;Artigue;3.29
31020;Aspet;33.14
31021;Aspret-Sarrat;33.51
31022;Aucamville;2264.65
31023;Aulon;20.81
31024;Auragne;30.89
31025;Aureville;135.44
31026;Auriac-sur-Vendinelle;34.35
31027;Auribail;22.37
31028;Aurignac;69.25
31029;Aurin;44.73
31030;Ausseing;13.27
31031;Ausson;134.4
31032;Aussonne;523.91
31033;Auterive;271.57
31034;Auzas;29.28
31035;Auzeville-Tolosane;613.81
31036;Auzielle;343.79
31037;Avignonet-Lauragais;39.4
31038;Azas;51.75
31039;Bachas;30.92
31040;Bachos;13.11
31041;Bagiry;40.65
31042;Bagnères-de-Luchon;43.28
31043;Balesta;19.55
31044;Balma;1002.11
31045;Barbazan;81.98
31046;Baren;3.92
31047;Bax;15.36
31048;Baziège;172.16
31049;Bazus;63.42
31050;Beauchalot;101.58
31051;Beaufort;54.88
31052;Beaumont-sur-Lèze;60.32
31053;Beaupuy;229.45
31054;Beauteville;40.98
31055;Beauville;28.55
31056;Beauzelle;1577.6
31057;Belberaud;201.47
31058;Belbèze-de-Lauragais;34.5
31059;Belbèze-en-Comminges;11.92
31060;Bélesta-en-Lauragais;19.86
31061;Bellegarde-Sainte-Marie;16.38
31062;Bellesserre;31.56
31063;Benque;14.69
31064;Benque-Dessous-et-Dessus;7.26
31065;Bérat;124.04
31066;Bessières;247.42
31067;Bezins-Garraux;5.45
31068;Billière;12.39
31069;Blagnac;1512.14
31070;Blajan;35.57
31071;Bois-de-la-Pierre;59.43
31072;Boissède;17.71
31073;Bondigoux;88.34
31074;Bonrepos-Riquet;50.79
31075;Bonrepos-sur-Aussonnelle;120.45
31076;Bordes-de-Rivière;55.28
31077;Le Born;54.65
31078;Boudrac;12.63
31079;Bouloc;254.61
31080;Boulogne-sur-Gesse;66.64
31081;Bourg-d'Oueil;0.53
31082;Bourg-Saint-Bernard;66.93
31083;Boussan;18.71
31084;Boussens;245.03
31085;Boutx;5.27
31086;Bouzin;20.61
31087;Bragayrac;39.15
31088;Brax;647.51
31089;Bretx;80.74
31090;Brignemont;17.03
31091;Bruguières;658.58
31092;Burgalays;23.76
31093;Le Burgaud;39.58
31094;Buzet-sur-Tarn;95.06
31095;Cabanac-Cazaux;33.6
31096;Cabanac-Séguenville;17.68
31097;Le Cabanial;54.55
31098;Cadours;102.93
31099;Caignac;42.63
31100;Calmont;58.88
31101;Cambernard;55.07
31102;Cambiac;28.42
31103;Canens;12.19
31104;Capens;100
31105;Caragoudes;27.44
31106;Caraman;84.27
31107;Carbonne;217.79
31108;Cardeilhac;14.61
31109;Cassagnabère-Tournas;18.5
31110;Cassagne;58.71
31111;Castagnac;25.91
31112;Castagnède;57.23
31113;Castanet-Tolosan;1729.08
31114;Castelbiague;41.27
31115;Castelgaillard;8.65
31116;Castelginest;1317.14
31117;Castelmaurou;259.93
31118;Castelnau-d'Estrétefonds;232.31
31119;Castelnau-Picampeau;18.41
31120;Le Castéra;42.97
31121;Castéra-Vignoles;15.04
31122;Casties-Labrande;12.99
31123;Castillon-de-Larboust;3.58
31124;Castillon-de-Saint-Martory;35.25
31125;Cathervielle;9.73
31126;Caubiac;49.56
31127;Caubous;1.06
31128;Caujac;78.56
31129;Cazarilh-Laspènes;7.17
31130;Cazaril-Tambourès;12.12
31131;Cazaunous;15.02
31132;Cazaux-Layrisse;23.19
31133;Cazeaux-de-Larboust;5.17
31134;Cazeneuve-Montaut;18.08
31135;Cazères;245.47
31136;Cépet;305.34
31137;Cessales;46.41
31138;Charlas;22.08
31139;Chaum;34.21
31140;Chein-Dessus;13.95
31141;Ciadoux;22.4
31142;Cier-de-Luchon;22.57
31143;Cier-de-Rivière;29.91
31144;Cierp-Gaud;52.52
31145;Cintegabelle;55.06
31146;Cirès;2.74
31147;Clarac;138.82
31148;Clermont-le-Fort;50.5
31149;Colomiers;1918.77
31150;Cornebarrieu;394.22
31151;Corronsac;135.49
31152;Coueilles;14.57
31153;Couladère;190.83
31155;Couret;53.23
31156;Cox;87.96
31157;Cugnaux;1486.86
31158;Cuguron;25.18
31159;Le Cuing;36.17
31160;Daux;144.08
31161;Deyme;175.32
31162;Donneville;404.49
31163;Drémil-Lafage;212.09
31164;Drudas;18.08
31165;Eaunes;424.68
31166;Empeaux;61.18
31167;Encausse-les-Thermes;85.89
31168;Eoux;14.18
31169;Escalquens;827.43
31170;Escanecrabe;15.31
31171;Espanès;85.55
31172;Esparron;8.5
31173;Esperce;16.2
31174;Estadens;30.8
31175;Estancarbon;97.59
31176;Esténos;56.01
31177;Eup;61.26
31178;Fabas;10.71
31179;Le Faget;28.47
31180;Falga;25.84
31181;Le Fauga;234.19
31182;Fenouillet;558.04
31183;Figarol;27.33
31184;Flourens;211.09
31185;Folcarde;50.21
31186;Fonbeauzard;2281.06
31187;Fonsorbes;639.52
31188;Fontenilles;291.44
31189;Forgues;41.98
31190;Fos;12.82
31191;Fougaron;10.5
31192;Fourquevaux;77.37
31193;Le Fousseret;49.7
31194;Francarville;24.14
31195;Francazal;5.86
31196;Francon;25.58
31197;Franquevielle;30.06
31198;Le Fréchet;23.99
31199;Fronsac;48.19
31200;Frontignan-de-Comminges;31.23
31201;Frontignan-Savès;25.98
31202;Fronton;136.95
31203;Frouzins;1174.72
31204;Fustignac;20.71
31205;Gagnac-sur-Garonne;721.2
31206;Gaillac-Toulza;32.45
31207;Galié;27.27
31208;Ganties;27.18
31209;Garac;24.3
31210;Gardouch;78.66
31211;Gargas;96.43
31212;Garidech;271.17
31213;Garin;27.58
31215;Gauré;34.67
31216;Gémil;95.73
31217;Génos;19.6
31218;Gensac-de-Boulogne;10.49
31219;Gensac-sur-Garonne;44.08
31220;Gibel;19.38
31221;Gouaux-de-Larboust;6.47
31222;Gouaux-de-Luchon;3.17
31223;Goudex;16.48
31224;Gourdan-Polignan;228.71
31225;Goutevernisse;39.66
31226;Gouzens;14.21
31227;Goyrans;146.61
31228;Gragnague;151.38
31229;Gratens;45.94
31230;Gratentour;1072.62
31231;Grazac;96.37
31232;Grenade;238.96
31233;Grépiac;121.88
31234;Le Grès;54.12
31235;Guran;8.33
31236;Herran;4.75
31237;His;45.94
31238;Huos;117.85
31239;L'Isle-en-Dodon;72.36
31240;Issus;84.53
31241;Izaut-de-l'Hôtel;30.48
31242;Jurvielle;3.11
31243;Juzes;18.4
31244;Juzet-de-Luchon;56.03
31245;Juzet-d'Izaut;11.94
31246;Labarthe-Inard;86.86
31247;Labarthe-Rivière;95.46
31248;Labarthe-sur-Lèze;601.25
31249;Labastide-Beauvoir;123.43
31250;Labastide-Clermont;46.3
31251;Labastide-Paumès;18.03
31252;Labastide-Saint-Sernin;393.36
31253;Labastidette;468.58
31254;Labège;523.92
31255;Labroquère;73
31256;Labruyère-Dorsa;132.42
31258;Lacaugne;39.77
31259;Lacroix-Falgarde;341.71
31260;Laffite-Toupière;19.83
31261;Lafitte-Vigordane;107.56
31262;Lagarde;36.01
31263;Lagardelle-sur-Lèze;229.97
31264;Lagrâce-Dieu;65.38
31265;Lagraulet-Saint-Nicolas;15.02
31266;Lahage;26.01
31267;Lahitère;16.92
31268;Lalouret-Laffiteau;25.05
31269;Lamasquère;247.14
31270;Landorthe;104.97
31271;Lanta;71.55
31272;Lapeyrère;10.32
31273;Lapeyrouse-Fossat;304.11
31274;Larcan;26.15
31275;Laréole;18.02
31276;Larroque;14.47
31277;Lasserre-Pradère;107.15
31278;Latoue;17.99
31279;Latour;12.34
31280;Latrape;19.5
31281;Launac;59.86
31282;Launaguet;1289.17
31283;Lautignac;15.03
31284;Lauzerville;478.03
31285;Lavalette;55.2
31286;Lavelanet-de-Comminges;45.35
31287;Lavernose-Lacasse;182.56
31288;Layrac-sur-Tarn;42.9
31289;Lécussan;37.69
31290;Lège;13.24
31291;Léguevin;382.78
31292;Lescuns;24.25
31293;Lespinasse;666.98
31294;Lespiteau;50.28
31295;Lespugue;16.9
31296;Lestelle-de-Saint-Martory;46.49
31297;Lévignac;175.04
31299;Lherm;138.55
31300;Lieoux;21.78
31301;Lilhac;17.95
31302;Lodes;21.18
31303;Longages;147.53
31304;Loubens-Lauragais;69.71
31305;Loudet;38.4
31306;Lourde;74.19
31308;Luscan;14.41
31309;Lussan-Adeilhac;18.15
31310;Lux;44.66
31311;La Magdelaine-sur-Tarn;173.17
31312;Mailholas;11.9
31313;Malvezie;12.91
31314;Mancioux;53.19
31315;Mane;145.07
31316;Marignac;37.84
31317;Marignac-Lasclares;46.85
31318;Marignac-Laspeyres;16.6
31319;Marliac;19.17
31320;Marquefave;50.53
31321;Marsoulas;52.08
31322;Martisserre;10.7
31323;Martres-de-Rivière;97.77
31324;Martres-Tolosane;102.64
31325;Mascarville;35.48
31326;Massabrac;23.25
31327;Mauran;42.04
31328;Mauremont;56.31
31329;Maurens;31.52
31330;Mauressac;111.95
31331;Maureville;31.01
31332;Mauvaisin;19.64
31333;Mauvezin;18.7
31334;Mauzac;140.35
31335;Mayrègne;4.82
31336;Mazères-sur-Salat;94.01
31337;Melles;2.03
31338;Menville;154.04
31339;Mérenvielle;46.89
31340;Mervilla;105.43
31341;Merville;197.33
31342;Milhas;8.79
31343;Mirambeau;15.4
31344;Miramont-de-Comminges;94.68
31345;Miremont;117.1
31346;Mirepoix-sur-Tarn;202.2
31347;Molas;16.01
31348;Moncaup;5.18
31349;Mondavezan;42.91
31350;Mondilhan;8.08
31351;Mondonville;434.48
31352;Mondouzil;54.77
31353;Monès;34.92
31354;Monestrol;10.33
31355;Mons;240.16
31356;Montaigut-sur-Save;145.38
31357;Montastruc-de-Salies;18.92
31358;Montastruc-la-Conseillère;230.86
31359;Montastruc-Savès;12.17
31360;Montauban-de-Luchon;83.55
31361;Montaut;28.86
31362;Montberaud;12.79
31363;Montbernard;11.85
31364;Montberon;486.3
31365;Montbrun-Bocage;15.35
31366;Montbrun-Lauragais;59.89
31367;Montclar-de-Comminges;11.78
31368;Montclar-Lauragais;66.85
31369;Mont-de-Galié;17.36
31370;Montégut-Bourjac;25.91
31371;Montégut-Lauragais;54.79
31372;Montespan;36.52
31373;Montesquieu-Guittaut;17.79
31374;Montesquieu-Lauragais;40.77
31375;Montesquieu-Volvestre;52.01
31376;Montgaillard-de-Salies;17.22
31377;Montgaillard-Lauragais;63.94
31378;Montgaillard-sur-Save;19.85
31379;Montgazin;25.83
31380;Montgeard;54.4
31381;Montgiscard;192.25
31382;Montgras;28.07
31383;Montjoire;64.27
31384;Montlaur;184.08
31385;Montmaurin;23.79
31386;Montoulieu-Saint-Bernard;44.31
31387;Montoussin;26.71
31388;Montpitol;64.93
31389;Montrabé;786.04
31390;Montréjeau;335.08
31391;Montsaunès;49.67
31392;Mourvilles-Basses;17.03
31393;Mourvilles-Hautes;25.34
31394;Moustajon;56.09
31395;Muret;428.72
31396;Nailloux;211.75
31397;Nénigan;23.53
31398;Nizan-Gesse;11.11
31399;Noé;301.76
31400;Nogaret;22.5
31401;Noueilles;71.32
31402;Odars;136.24
31403;Ondes;116.74
31404;Oô;3.1
31405;Ore;39.86
31406;Palaminy;73.14
31407;Paulhac;88.31
31408;Payssous;21.57
31409;Péchabou;658.82
31410;Pechbonnieu;604.26
31411;Pechbusque;301.59
31412;Péguilhan;11.32
31413;Pelleport;49.04
31414;Peyrissas;10.23
31415;Peyrouzet;16.8
31416;Peyssies;91.84
31417;Pibrac;331.71
31418;Pin-Balma;141.48
31419;Le Pin-Murelet;14.37
31420;Pinsaguel;546.15
31421;Pins-Justaret;957.43
31422;Plagne;22.41
31423;Plagnole;42.27
31424;Plaisance-du-Touch;731.32
31425;Le Plan;55.11
31426;Pointis-de-Rivière;129.79
31427;Pointis-Inard;64.19
31428;Polastron;11.09
31429;Pompertuzat;424.08
31430;Ponlat-Taillebourg;69.3
31431;Portet-d'Aspet;4.38
31432;Portet-de-Luchon;9.25
31433;Portet-sur-Garonne;606.05
31434;Poubeau;19
31435;Poucharramet;41.5
31436;Pouy-de-Touges;29.88
31437;Pouze;22.25
31439;Préserville;59.06
31440;Proupiary;14.34
31441;Prunet;31.76
31442;Puydaniel;74.8
31443;Puymaurin;13.08
31444;Puysségur;25.55
31445;Quint-Fonsegrives;798.92
31446;Ramonville-Saint-Agne;2260.06
31447;Razecueillé;5.38
31448;Rebigue;91.47
31449;Régades;38.4
31450;Renneville;64.73
31451;Revel;272.93
31452;Rieucazé;27.59
31453;Rieumajou;36.34
31454;Rieumes;115.79
31455;Rieux-Volvestre;80.64
31456;Riolas;17.83
31457;Roquefort-sur-Garonne;58.55
31458;Roques;511.51
31459;Roquesérière;71.05
31460;Roquettes;1253.57
31461;Rouède;46.61
31462;Rouffiac-Tolosan;413.49
31463;Roumens;69.19
31464;Sabonnères;26.26
31465;Saccourvielle;5.57
31466;Saiguède;68.21
31467;Saint-Alban;1459.39
31468;Saint-André;12.47
31469;Saint-Araille;20.95
31470;Saint-Aventin;3.68
31471;Saint-Béat-Lez;38.42
31472;Saint-Bertrand-de-Comminges;21.49
31473;Saint-Cézert;48.55
31474;Saint-Christaud;21.99
31475;Saint-Clar-de-Rivière;140.02
31476;Saint-Élix-le-Château;87.36
31477;Saint-Élix-Séglan;14.69
31478;Saint-Félix-Lauragais;24.4
31479;Saint-Ferréol-de-Comminges;10.2
31480;Sainte-Foy-d'Aigrefeuille;224.59
31481;Sainte-Foy-de-Peyrolières;55.05
31482;Saint-Frajou;12.82
31483;Saint-Gaudens;430.46
31484;Saint-Geniès-Bellevue;667.2
31485;Saint-Germier;31.02
31486;Saint-Hilaire;216.9
31487;Saint-Ignan;42.62
31488;Saint-Jean;1854.71
31489;Saint-Jean-Lherm;49.87
31490;Saint-Jory;334.19
31491;Saint-Julia;36.04
31492;Saint-Julien-sur-Garonne;67.73
31493;Saint-Lary-Boujean;15.73
31494;Saint-Laurent;21.22
31495;Saint-Léon;53.41
31496;Sainte-Livrade;41.88
31497;Saint-Loup-Cammas;608.49
31498;Saint-Loup-en-Comminges;7.82
31499;Saint-Lys;447
31500;Saint-Mamet;49.73
31501;Saint-Marcel-Paulel;61.41
31502;Saint-Marcet;25.68
31503;Saint-Martory;120.12
31504;Saint-Médard;41.92
31505;Saint-Michel;20.48
31506;Saint-Orens-de-Gameville;972.13
31507;Saint-Paul-sur-Save;319.92
31508;Saint-Paul-d'Oueil;4.56
31509;Saint-Pé-d'Ardet;44.67
31510;Saint-Pé-Delbosc;25.59
31511;Saint-Pierre;49.37
31512;Saint-Pierre-de-Lages;123.89
31513;Saint-Plancard;24.36
31514;Saint-Rome;16.25
31515;Saint-Rustice;184.75
31516;Saint-Sauveur;254.4
31517;Saint-Sulpice-sur-Lèze;166.43
31518;Saint-Thomas;41.11
31519;Saint-Vincent;65.15
31520;Sajas;24.4
31521;Saleich;23.72
31522;Salerm;10.05
31523;Salies-du-Salat;258.88
31524;Salles-et-Pratviel;60.85
31525;Salles-sur-Garonne;103.52
31526;La Salvetat-Saint-Gilles;1473.74
31527;La Salvetat-Lauragais;40.98
31528;Saman;22.2
31529;Samouillan;21.01
31530;Sana;90.88
31531;Sarrecave;31.33
31532;Sarremezan;21.88
31533;Saubens;383.47
31534;Saussens;68.87
31535;Sauveterre-de-Comminges;22.35
31536;Saux-et-Pomarède;20.13
31537;Savarthès;59.02
31538;Savères;20.54
31539;Sédeilhac;10.06
31540;Ségreville;64.39
31541;Seilh;533.12
31542;Seilhan;44.87
31543;Sénarens;16.31
31544;Sengouagnet;11.56
31545;Sepx;16.98
31546;Seyre;33.42
31547;Seysses;375.34
31548;Signac;14.53
31549;Sode;3.44
31550;Soueich;46.16
31551;Tarabel;72.64
31552;Terrebasse;14.44
31553;Thil;48.4
31554;Touille;36.67
31555;Toulouse;4171.3
31556;Les Tourreilles;30.58
31557;Tournefeuille;1547.44
31558;Toutens;79.84
31559;Trébons-de-Luchon;8.43
31560;Trébons-sur-la-Grasse;43.7
31561;L'Union;1742.69
31562;Urau;6.5
31563;Vacquiers;68.28
31564;Valcabrère;88.2
31565;Valentine;109.34
31566;Vallègue;124.16
31567;Vallesvilles;53.31
31568;Varennes;59
31569;Vaudreuille;33.98
31570;Vaux;29.3
31571;Vendine;99.3
31572;Venerque;185.45
31573;Verfeil;88.72
31574;Vernet;290.5
31575;Vieille-Toulouse;211.21
31576;Vieillevigne;112.74
31577;Vignaux;35.64
31578;Vigoulet-Auzil;269.08
31579;Villariès;107.78
31580;Villate;553.3
31581;Villaudric;129.77
31582;Villefranche-de-Lauragais;464.35
31583;Villematier;72.39
31584;Villemur-sur-Tarn;129.57
31585;Villeneuve-de-Rivière;131.91
31586;Villeneuve-Lécussan;34.84
31587;Villeneuve-lès-Bouloc;128.52
31588;Villeneuve-Tolosane;1978.35
31589;Villenouvelle;180
31590;Binos;22.96
31591;Escoulis;17.03
31592;Larra;125.06
31593;Cazac;13.8
32001;Aignan;22.57
32002;Ansan;10.18
32003;Antras;6.98
32004;Arblade-le-Bas;17.73
32005;Arblade-le-Haut;26.39
32007;Ardizas;26.17
32008;Armentieux;15.32
32009;Armous-et-Cau;9.65
32010;Arrouède;15.17
32012;Aubiet;28.41
32013;Auch;305.92
32014;Augnax;28.75
32015;Aujan-Mournède;10.52
32016;Auradé;31.52
32017;Aurensan;21.01
32018;Aurimont;26.39
32019;Auterive;47.82
32020;Aux-Aussat;21.81
32021;Avensac;15.42
32022;Avéron-Bergelle;11.22
32023;Avezan;19.79
32024;Ayguetinte;25.67
32025;Ayzieu;11.56
32026;Bajonnette;14.84
32027;Barcelonne-du-Gers;67.42
32028;Barcugnan;11.53
32029;Barran;12.57
32030;Bars;11.59
32031;Bascous;16.54
32032;Bassoues;9.88
32033;Bazian;8.42
32034;Bazugues;9.89
32035;Beaucaire;14.93
32036;Beaumarchés;20.36
32037;Beaumont;17.06
32038;Beaupuy;31.5
32039;Beccas;35.21
32040;Bédéchan;17.35
32041;Bellegarde;12.02
32042;Belloc-Saint-Clamens;12.39
32043;Belmont;9.93
32044;Béraut;25.02
32045;Berdoues;23.68
32046;Bernède;25.06
32047;Berrac;13.89
32048;Betcave-Aguin;8.64
32049;Bétous;14.81
32050;Betplan;17.77
32051;Bézéril;13.37
32052;Bezolles;12.31
32053;Bézues-Bajon;15.01
32054;Biran;10.42
32055;Bivès;13.49
32056;Blanquefort;14.71
32057;Blaziert;11.94
32058;Blousson-Sérian;7.78
32059;Bonas;13.37
32060;Boucagnères;35.88
32061;Boulaur;20.6
32062;Bourrouillan;18.62
32063;Bouzon-Gellenave;16.91
32064;Bretagne-d'Armagnac;32.63
32065;Le Brouilh-Monbert;19.21
32066;Brugnens;18.81
32067;Cabas-Loumassès;12.41
32068;Cadeilhan;16.37
32069;Cadeillan;15.49
32070;Cahuzac-sur-Adour;31.87
32071;Caillavet;12.69
32072;Callian;6.19
32073;Campagne-d'Armagnac;39.16
32075;Cassaigne;26.57
32076;Castelnau-Barbarens;12.89
32077;Castelnau-d'Anglès;7.29
32078;Castelnau-d'Arbieu;14.14
32079;Castelnau d'Auzan Labarrère;21.4
32080;Castelnau-sur-l'Auvignon;13.99
32081;Castelnavet;7.25
32082;Castéra-Lectourois;18.72
32083;Castéra-Verduzan;50.76
32084;Castéron;4.69
32085;Castet-Arrouy;21.52
32086;Castex;14.5
32087;Castex-d'Armagnac;9.87
32088;Castillon-Debats;9.24
32089;Castillon-Massas;25.76
32090;Castillon-Savès;28.51
32091;Castin;31.91
32092;Catonvielle;29.97
32093;Caumont;14.41
32094;Caupenne-d'Armagnac;19.82
32095;Caussens;45.29
32096;Cazaubon;29.73
32097;Cazaux-d'Anglès;9.21
32098;Cazaux-Savès;57.47
32099;Cazaux-Villecomtal;17.43
32100;Cazeneuve;19.61
32101;Céran;21.14
32102;Cézan;18.66
32103;Chélan;12.31
32104;Clermont-Pouyguillès;12.75
32105;Clermont-Savès;77.84
32106;Cologne;142.18
32107;Condom;66.68
32108;Corneillan;18.06
32109;Couloumé-Mondebat;8.49
32110;Courrensan;15.86
32111;Courties;8.47
32112;Crastes;13.09
32113;Cravencères;9.9
32114;Cuélas;18.78
32115;Dému;11.35
32116;Duffort;15.14
32117;Duran;129.44
32118;Durban;7.93
32119;Eauze;56.9
32120;Encausse;27.16
32121;Endoufielle;29.59
32122;Esclassan-Labastide;28.92
32123;Escornebœuf;22.24
32124;Espaon;21.03
32125;Espas;8.26
32126;Estampes;14.88
32127;Estang;29.14
32128;Estipouy;17.45
32129;Estramiac;15.38
32130;Faget-Abbatial;12.43
32131;Flamarens;10.93
32132;Fleurance;136.75
32133;Fourcès;11
32134;Frégouville;27.92
32135;Fustérouau;17.07
32136;Galiax;28.76
32138;Garravet;16.94
32139;Gaudonville;15.16
32140;Gaujac;13.97
32141;Gaujan;10.63
32142;Gavarret-sur-Aulouste;16.59
32143;Gazaupouy;13.04
32144;Gazax-et-Baccarisse;7.72
32145;Gée-Rivière;17.15
32146;Gimbrède;10.89
32147;Gimont;109.35
32148;Giscaro;19.07
32149;Gondrin;34.55
32150;Goutz;25.18
32151;Goux;11.75
32152;Haget;36.81
32153;Haulies;16.58
32154;Homps;12.01
32155;Le Houga;36.85
32156;Idrac-Respaillès;16.58
32157;L'Isle-Arné;27.26
32158;L'Isle-Bouzon;15.11
32159;L'Isle-de-Noé;21.43
32160;L'Isle-Jourdain;128.72
32161;Izotges;30.95
32162;Jegun;29.22
32163;Jû-Belloc;29.47
32164;Juillac;15.35
32165;Juilles;15.8
32166;Justian;19.21
32167;Laas;28.15
32169;Labarthe;22.76
32170;Labarthète;12.71
32171;Labastide-Savès;49.45
32172;Labéjan;15.77
32173;Labrihe;22.56
32174;Ladevèze-Rivière;16.4
32175;Ladevèze-Ville;24.2
32176;Lagarde;13.79
32177;Lagarde-Hachan;19.6
32178;Lagardère;15.56
32180;Lagraulet-du-Gers;20.65
32181;Laguian-Mazous;24.55
32182;Lahas;12.38
32183;Lahitte;46.12
32184;Lalanne;23.6
32185;Lalanne-Arqué;13.72
32186;Lamaguère;12.33
32187;Lamazère;15.93
32188;Lamothe-Goas;10.86
32189;Lannemaignan;12.35
32190;Lannepax;16.44
32191;Lanne-Soubiran;21.74
32192;Lannux;18.24
32193;Larée;18.1
32194;Larressingle;24.33
32195;Larroque-Engalin;7.31
32196;Larroque-Saint-Sernin;9.19
32197;Larroque-sur-l'Osse;14.8
32198;Lartigue;12.96
32199;Lasserrade;14.89
32200;Lasséran;24.7
32201;Lasseube-Propre;23.27
32202;Laujuzan;24.69
32203;Lauraët;19.91
32204;Lavardens;12.08
32205;Laveraët;9.02
32206;Laymont;19.28
32207;Leboulin;38.38
32208;Lectoure;43.24
32209;Lelin-Lapujolle;20.87
32210;Lias;68.98
32211;Lias-d'Armagnac;16.36
32212;Ligardes;19.03
32213;Lombez;110.28
32214;Loubédat;10.68
32215;Loubersan;13.56
32216;Lourties-Monbrun;17.47
32217;Louslitges;5.07
32218;Loussous-Débat;12.43
32219;Lupiac;8.9
32220;Luppé-Violles;18.76
32221;Lussan;18.39
32222;Magnan;20.71
32223;Magnas;18.81
32224;Maignaut-Tauzia;21.01
32225;Malabat;19.26
32226;Manas-Bastanous;10.88
32227;Manciet;19.09
32228;Manent-Montané;12.35
32229;Mansempuy;11.22
32230;Mansencôme;11.36
32231;Marambat;45.05
32232;Maravat;6.35
32233;Marciac;58.64
32234;Marestaing;39.01
32235;Margouët-Meymes;9.1
32236;Marguestau;20.25
32237;Marsan;32.35
32238;Marseillan;19.82
32239;Marsolan;17.14
32240;Mascaras;10.59
32241;Mas-d'Auvignon;12.37
32242;Masseube;71.23
32243;Mauléon-d'Armagnac;7.66
32244;Maulichères;26.54
32245;Maumusson-Laguian;15.81
32246;Maupas;20.41
32247;Maurens;23.71
32248;Mauroux;14.46
32249;Mauvezin;68.92
32250;Meilhan;11.29
32251;Mérens;16.51
32252;Miélan;50.78
32253;Miradoux;15.18
32254;Miramont-d'Astarac;23.42
32255;Miramont-Latour;15.86
32256;Mirande;147.31
32257;Mirannes;7.73
32258;Mirepoix;31.72
32260;Monbardon;11.86
32261;Monblanc;28.62
32262;Monbrun;36.48
32263;Moncassin;9.12
32264;Monclar;20.85
32265;Monclar-sur-Losse;10.32
32266;Moncorneil-Grazan;20.45
32267;Monferran-Plavès;10.21
32268;Monferran-Savès;32.86
32269;Monfort;22.05
32270;Mongausy;11.34
32271;Monguilhem;52.19
32272;Monlaur-Bernet;13.68
32273;Monlezun;10.32
32274;Monlezun-d'Armagnac;31.64
32275;Monpardiac;12.86
32276;Montadet;13.89
32277;Montamat;18.33
32278;Montaut;13.92
32279;Montaut-les-Créneaux;27.07
